ID ,fi_org,h_org,fi_Tri,h_Tri,fi_Halley, h_Halley
1350,38,15000000,-0.233285391,0,2.21644143,0
1351,38,20000000,-0.208754614,0,2.266168053,0
1352,38,25000000,-0.179747417,-3.725290298,2.210251182,0
1353,38,30000000,-0.153477231,-3.725290298,2.11394422,-3.725290298
1354,38,35000000,-0.131248612,0,2.00528234,0
1355,38,40000000,-0.112908083,-7.450580597,1.896518143,-7.450580597
1356,38,50000000,-0.085384499,-7.450580597,1.696153618,-7.450580597
1357,38,75000000,-0.047756998,14.90116119,1.31857405,0
1358,38,100000000,-0.030235014,-14.90116119,1.070299049,0
1359,38,200000000,-0.009055157,-29.80232239,0.604393335,0
1360,38,300000000,-0.004246203,-119.2092896,0.419990442,-59.60464478
1361,38,350000000,-0.003171863,-59.60464478,0.364278208,-59.60464478
1362,38,400000000,-0.002506795,0,0.321611537,59.60464478
1363,38,500000000,-0.001585931,0,0.260553179,-119.2092896
1364,38,750000000,-0.000716227,0,0.176601134,-238.4185791
1365,38,1000000000,-0.000383693,-476.8371582,0.13360193,-238.4185791
1366,39,100,-0.275031198,-0.00365219,0,-1.060911359
1367,39,500,-0.027651481,4.204366633,0,0.558543434
1368,39,1000,0.049854521,-0.897898644,0,-0.034788172
1369,39,10000,5.11591E-05,0.742147677,0,-0.811269274
1370,39,50000,-0.000255795,-0.523868948,0,-0.094587449
1371,39,100000,-0.000204636,-2.779415809,7.67386E-05,0.873114914
1372,39,200000,0.000102318,0.989530236,0.000690648,-0.291038305
1373,39,300000,-0.000230216,-0.756699592,0.002123102,-0.291038305
1374,39,400000,-0.000179057,-0.291038305,0.004681056,0.523868948
1375,39,500000,-0.000281375,1.746229827,0.008620304,-0.058207661
1376,39,750000,-0.001074341,1.047737896,0.025195845,-0.116415322
1377,39,1000000,-0.002916067,-0.349245965,0.052028781,0
1378,39,2500000,-0.037013592,-0.465661287,0.387504429,-1.396983862
1379,39,5000000,-0.133499611,0.931322575,1.14841896,1.862645149
1380,39,6000000,-0.166932068,-0.931322575,1.416569262,-1.862645149
1381,39,7000000,-0.193918481,0.931322575,1.64834546,-0.931322575
1382,39,8000000,-0.214586748,-0.931322575,1.843875452,0
1383,39,9000000,-0.229525199,0,2.006075306,0
1384,39,10000000,-0.239629117,0,2.138602895,0
1385,39,15000000,-0.24500082,-1.862645149,2.485614914,0
1386,39,20000000,-0.219293383,0,2.541301569,0
1387,39,25000000,-0.188802574,0,2.478554961,7.450580597
1388,39,30000000,-0.161202252,7.450580597,2.370455832,0
1389,39,35000000,-0.137848133,7.450580597,2.24859491,7.450580597
1390,39,40000000,-0.118561161,7.450580597,2.12665725,7.450580597
1391,39,50000000,-0.089707441,-7.450580597,1.901941005,7.450580597
1392,39,75000000,-0.050187055,0,1.478522904,0
1393,39,100000000,-0.031744207,-14.90116119,1.200166366,0
1394,39,200000000,-0.009515588,-29.80232239,0.677678713,0
1395,39,300000000,-0.004527578,0,0.470893724,0
1396,39,350000000,-0.00335092,0,0.408454071,-59.60464478
1397,39,400000000,-0.002557954,59.60464478,0.360645913,59.60464478
1398,39,500000000,-0.001713829,0,0.29211833,59.60464478
1399,39,750000000,-0.000767386,0,0.198036787,119.2092896
1400,39,1000000000,-0.000409273,119.2092896,0.149793777,119.2092896
1401,40,100,-0.482123141,1.073175326,2.55795E-05,0.379898779
1402,40,500,0.001918465,-1.009937023,0,0.619934326
1403,40,1000,-0.007469225,1.616967893,-2.55795E-05,-0.168824954
1404,40,10000,0.002967226,-1.717125997,0,-1.815351425
1405,40,50000,0.000665068,-0.996806193,2.55795E-05,0.691215973
1406,40,100000,2.55795E-05,0.625732355,0.000102318,-0.276486389
1407,40,200000,-0.000102318,-1.717125997,0.000741807,-0.552972779
1408,40,300000,-7.67386E-05,0.174622983,0.002327738,-0.582076609
1409,40,400000,0,-0.582076609,0.005192646,-0.407453626
1410,40,500000,-0.000281375,1.92085281,0.009566747,0.116415322
1411,40,750000,-0.0011255,1.396983862,0.027958436,0.349245965
1412,40,1000000,-0.003043965,0.465661287,0.057733018,0.465661287
1413,40,2500000,-0.038676262,-2.793967724,0.429966462,-1.862645149
1414,40,5000000,-0.139255008,-2.793967724,1.27421913,-1.862645149
1415,40,6000000,-0.174119918,-0.931322575,1.571683583,-0.931322575
1416,40,7000000,-0.202257411,-1.862645149,1.828809104,0
1417,40,8000000,-0.223846541,0.931322575,2.04577475,-0.931322575
1418,40,9000000,-0.23945006,-1.862645149,2.225650064,1.862645149
1419,40,10000000,-0.24996325,-1.862645149,2.372655672,0
1420,40,15000000,-0.255590749,-1.862645149,2.757550988,-1.862645149
1421,40,20000000,-0.228706654,0,2.819299993,3.725290298
1422,40,25000000,-0.196962446,0,2.749544592,-3.725290298
1423,40,30000000,-0.168159886,-3.725290298,2.629704454,-3.725290298
1424,40,35000000,-0.143757006,0,2.494516593,-7.450580597
1425,40,40000000,-0.123728228,-7.450580597,2.359200835,0
1426,40,50000000,-0.093518793,-14.90116119,2.109902653,0
1427,40,75000000,-0.052361315,0,1.640108849,0
1428,40,100000000,-0.033151082,-44.70348358,1.33133824,-14.90116119
1429,40,200000000,-0.00995044,-59.60464478,0.751731477,-29.80232239
1430,40,300000000,-0.004757794,0,0.522308596,0
1431,40,350000000,-0.003529976,-59.60464478,0.453064786,0
1432,40,400000000,-0.002711431,-59.60464478,0.400012823,-119.2092896
1433,40,500000000,-0.001764988,0,0.324067173,0
1434,40,750000000,-0.000818545,-119.2092896,0.219702656,0
1435,40,1000000000,-0.000460432,119.2092896,0.166164682,-119.2092896
1436,41,100,0.187395699,-1.216761802,0,0.220211405
1437,41,500,0.043152681,-1.531077487,2.55795E-05,0.512670795
1438,41,1000,0.00885052,-0.73987394,0,-0.65108452
1439,41,10000,-0.001048761,-0.032741809,0,0.987711246
1440,41,50000,0.000332534,0.654836185,0,-0.138243195
1441,41,100000,0.000204636,0.698491931,7.67386E-05,-0.916770659
1442,41,200000,-7.67386E-05,1.338776201,0.000767386,0.378349796
1443,41,300000,-7.67386E-05,-2.677552402,0.002557954,0.698491931
1444,41,400000,-0.000127898,-0.931322575,0.005729817,-0.174622983
1445,41,500000,-0.000281375,0.407453626,0.010436452,-0.407453626
1446,41,750000,-0.001176659,-0.582076609,0.030721026,-0.814907253
1447,41,1000000,-0.003095124,-2.444721758,0.063462835,-0.814907253
1448,41,2500000,-0.039955239,0.465661287,0.472402917,0.465661287
1449,41,5000000,-0.144217438,0,1.4000193,0
1450,41,6000000,-0.180259008,0,1.726849064,0
1451,41,7000000,-0.20949642,1.862645149,2.009323907,0
1452,41,8000000,-0.231801778,-1.862645149,2.247725206,-0.931322575
1453,41,9000000,-0.247942467,0,2.445327141,0
1454,41,10000000,-0.25883935,-1.862645149,2.606810767,0
1455,41,15000000,-0.264671485,1.862645149,3.029589379,1.862645149
1456,41,20000000,-0.236866526,0,3.097298418,-3.725290298
1457,41,25000000,-0.203996819,-3.725290298,3.0206877,3.725290298
1458,41,30000000,-0.174145498,0,2.888953077,3.725290298
1459,41,35000000,-0.148949653,7.450580597,2.740438276,0
1460,41,40000000,-0.128127908,-7.450580597,2.59171884,0
1461,41,50000000,-0.096920871,0,2.317813141,0
1462,41,75000000,-0.054203042,-14.90116119,1.801771532,0
1463,41,100000000,-0.034276582,14.90116119,1.462458954,0
1464,41,200000000,-0.010334134,0,0.8258354,29.80232239
1465,41,300000000,-0.004860112,0,0.573749048,0
1466,41,350000000,-0.003657874,-59.60464478,0.49770108,0
1467,41,400000000,-0.002839329,0,0.439405312,0
1468,41,500000000,-0.001841727,59.60464478,0.355990437,-59.60464478
1469,41,750000000,-0.000818545,-119.2092896,0.241317366,0
1470,41,1000000000,-0.000460432,0,0.182510007,119.2092896
1471,42,100,-0.589020033,-0.667824906,-2.55795E-05,-0.917154352
1472,42,500,0.045378101,-2.092747309,0,0.955424184
1473,42,1000,0.036476422,-0.170643943,5.11591E-05,-0.354589247
1474,42,10000,0.004476419,0.369254849,0,0.491127139
1475,42,50000,0.001432454,-0.851287041,5.11591E-05,0.523868948
1476,42,100000,-0.000741807,2.910383046,0.000127898,0.189174898
1477,42,200000,-7.67386E-05,1.89174898,0.000895284,-1.338776201
1478,42,300000,0,0.174622983,0.00278817,1.164153218
1479,42,400000,-0.000127898,-0.174622983,0.006190248,0.523868948
1480,42,500000,-0.000358114,-0.582076609,0.011434054,-0.291038305
1481,42,750000,-0.001278977,-0.232830644,0.033458036,0.232830644
1482,42,1000000,-0.003197442,0.698491931,0.069090333,-1.047737896
1483,42,2500000,-0.041106318,-2.793967724,0.514506837,0
1484,42,5000000,-0.148233426,0,1.524514914,0.931322575
1485,42,6000000,-0.185323756,0,1.880351874,0.931322575
1486,42,7000000,-0.215302975,0.931322575,2.187920245,0.931322575
1487,42,8000000,-0.238298981,0.931322575,2.447373504,1.862645149
1488,42,9000000,-0.254874521,0,2.662574161,0
1489,42,10000000,-0.266129518,1.862645149,2.838382329,0
1490,42,15000000,-0.27211513,-1.862645149,3.298583806,0
1491,42,20000000,-0.243542786,0,3.372329616,3.725290298
1492,42,25000000,-0.209777795,0,3.288838002,0
1493,42,30000000,-0.17903119,-7.450580597,3.14538795,3.725290298
1494,42,35000000,-0.153119117,0,2.983622949,0
1495,42,40000000,-0.131734623,7.450580597,2.821755629,0
1496,42,50000000,-0.099632302,0,2.52349821,0
1497,42,75000000,-0.055712235,0,1.961592488,0
1498,42,100000000,-0.035299763,14.90116119,1.592300691,14.90116119
1499,42,200000000,-0.010589929,29.80232239,0.899069619,29.80232239
1500,42,300000000,-0.00498801,59.60464478,0.624703489,59.60464478
1501,42,350000000,-0.003734613,0,0.541851364,-59.60464478
1502,42,400000000,-0.002941647,119.2092896,0.478388529,-59.60464478
1503,42,500000000,-0.001892886,0,0.387504429,0
1504,42,750000000,-0.000818545,0,0.262753019,0
1505,42,1000000000,-0.000460432,119.2092896,0.198753014,0
1506,43,100,0.577739456,-1.611610401,2.55795E-05,0.637172093
1507,43,500,-0.075715434,-2.019874046,2.55795E-05,1.431487817
1508,43,1000,0.035529979,-0.183035809,2.55795E-05,-0.291265678
1509,43,10000,0.000920863,-0.236468622,2.55795E-05,0.847649062
1510,43,50000,-0.000665068,0.778527465,2.55795E-05,-0.058207661
1511,43,100000,0.000332534,-0.363797881,0.000153477,0.916770659
1512,43,200000,-0.000306954,-0.087311491,0.000946443,0.465661287
1513,43,300000,-0.000127898,0.873114914,0.002992806,0.814907253
1514,43,400000,-0.000102318,-2.328306437,0.006701839,-1.28056854
1515,43,500000,-0.000281375,3.667082638,0.012380497,-0.814907253
1516,43,750000,-0.001253397,0.814907253,0.036118308,-0.116415322
1517,43,1000000,-0.003223022,1.047737896,0.074641093,1.513399184
1518,43,2500000,-0.041899284,-2.328306437,0.555587576,0.465661287
1519,43,5000000,-0.151226232,-3.725290298,1.646222358,0.931322575
1520,43,6000000,-0.189135108,-1.862645149,2.030478186,0
1521,43,7000000,-0.219702656,-0.931322575,2.362577334,-0.931322575
1522,43,8000000,-0.243133513,-1.862645149,2.642724439,0.931322575
1523,43,9000000,-0.260067168,0,2.875037808,1.862645149
1524,43,10000000,-0.27157796,0,3.064863563,-1.862645149
1525,43,15000000,-0.27769147,1.862645149,3.561720519,0
1526,43,20000000,-0.248479637,0,3.641196145,0
1527,43,25000000,-0.214100737,3.725290298,3.551079431,3.725290298
1528,43,30000000,-0.182714643,-3.725290298,3.396118586,-3.725290298
1529,43,35000000,-0.156214242,0,3.221487077,0
1530,43,40000000,-0.134446054,0,3.046650932,7.450580597
1531,43,50000000,-0.101627506,7.450580597,2.724655701,-7.450580597
1532,43,75000000,-0.056914473,-14.90116119,2.117960207,0
1533,43,100000000,-0.035964831,14.90116119,1.719124043,14.90116119
1534,43,200000000,-0.010794565,-89.40696716,0.970743486,-29.80232239
1535,43,300000000,-0.005141487,0,0.674430112,0
1536,43,350000000,-0.003811351,0,0.585029625,-59.60464478
1537,43,400000000,-0.002967226,59.60464478,0.516527621,59.60464478
1538,43,500000000,-0.001918465,0,0.418404511,-59.60464478
1539,43,750000000,-0.000895284,119.2092896,0.283625923,-119.2092896
1540,43,1000000000,-0.000486011,-119.2092896,0.214586748,-238.4185791
1541,44,100,0.102599529,-1.639136826,-2.55795E-05,0.529354338
1542,44,500,0.064358119,-0.964291758,-2.55795E-05,0.477371032
1543,44,1000,-0.109710641,-1.928583515,-2.55795E-05,-0.858790372
1544,44,10000,-0.001764988,-2.16459739,-2.55795E-05,-0.227373675
1545,44,50000,0.000102318,0.30559022,-2.55795E-05,0.574800652
1546,44,100000,0.000486011,1.266016625,0.000153477,0.436557457
1547,44,200000,-0.000102318,0.552972779,0.000997602,0.291038305
1548,44,300000,-5.11591E-05,1.862645149,0.003171863,1.862645149
1549,44,400000,-0.000306954,0.349245965,0.007136691,-0.058207661
1550,44,500000,-0.000306954,-0.582076609,0.013173462,-0.058207661
1551,44,750000,-0.001227818,-1.396983862,0.038701842,0.349245965
1552,44,1000000,-0.003274181,1.629814506,0.079936058,0.349245965
1553,44,2500000,-0.042462034,-0.931322575,0.595312599,-2.793967724
1554,44,5000000,-0.153170276,-0.931322575,1.763811497,0
1555,44,6000000,-0.191514005,0.931322575,2.175488589,0
1556,44,7000000,-0.222490826,-1.862645149,2.53127439,-1.862645149
1557,44,8000000,-0.246203058,-3.725290298,2.831450274,1.862645149
1558,44,9000000,-0.263392508,-1.862645149,3.080211286,-1.862645149
1559,44,10000000,-0.27492888,-1.862645149,3.283645356,-1.862645149
1560,44,15000000,-0.281195867,1.862645149,3.815776495,0
1561,44,20000000,-0.25162592,3.725290298,3.900956358,0
1562,44,25000000,-0.21673543,11.1758709,3.804291282,0
1563,44,30000000,-0.185016802,11.1758709,3.638280077,3.725290298
1564,44,35000000,-0.158286184,7.450580597,3.451140174,7.450580597
1565,44,40000000,-0.136134304,7.450580597,3.263821213,0
1566,44,50000000,-0.102932063,7.450580597,2.918829978,14.90116119
1567,44,75000000,-0.057605121,0,2.268905064,-14.90116119
1568,44,100000000,-0.036476422,0,1.841624453,0
1569,44,200000000,-0.010948042,29.80232239,1.03980824,59.60464478
1570,44,300000000,-0.005218226,0,0.722494065,0
1571,44,350000000,-0.003913669,59.60464478,0.626698693,59.60464478
1572,44,400000000,-0.003018386,-119.2092896,0.553285417,-59.60464478
1573,44,500000000,-0.001969624,119.2092896,0.448230253,0
1574,44,750000000,-0.000920863,238.4185791,0.303910497,0
1575,44,1000000000,-0.000486011,119.2092896,0.229857733,238.4185791
1576,45,100,0,0.788617172,-2.55795E-05,1.065146193
1577,45,500,0,-1.325247467,-2.55795E-05,0.469810857
1578,45,1000,0,-1.33343292,0,0.715544957
1579,45,10000,0,0.494765118,-2.55795E-05,-0.352883944
1580,45,50000,-0.001330136,-0.167347025,-2.55795E-05,0.291038305
1581,45,100000,0.000690648,-0.30559022,0.000102318,1.25146471
1582,45,200000,2.55795E-05,2.648448572,0.001048761,1.164153218
1583,45,300000,-2.55795E-05,1.688022166,0.003427658,0.349245965
1584,45,400000,-0.000409273,-2.037268132,0.007622702,0.756699592
1585,45,500000,-0.000255795,-1.338776201,0.014068746,-0.058207661
1586,45,750000,-0.001330136,0.698491931,0.041208637,0.232830644
1587,45,1000000,-0.003376499,2.677552402,0.085000806,0.116415322
1588,45,2500000,-0.04266667,-1.396983862,0.633144737,-1.862645149
1589,45,5000000,-0.153809765,0.931322575,1.875849875,0
1590,45,6000000,-0.19233255,0.931322575,2.313643677,0
1591,45,7000000,-0.223462848,-0.931322575,2.69201621,0
1592,45,8000000,-0.247302978,1.862645149,3.011223271,0
1593,45,9000000,-0.264492428,0,3.275818017,-3.725290298
1594,45,10000000,-0.276182277,-1.862645149,3.492093015,0
1595,45,15000000,-0.282474844,-3.725290298,4.057963565,1.862645149
1596,45,20000000,-0.252802579,-7.450580597,4.148361654,0
1597,45,25000000,-0.217733032,3.725290298,4.045583069,0
1598,45,30000000,-0.185860927,3.725290298,3.868981935,0
1599,45,35000000,-0.159027991,-7.450580597,3.669973125,-7.450580597
1600,45,40000000,-0.136799372,0,3.47075968,0
1601,45,50000000,-0.103443654,7.450580597,3.10384678,7.450580597
1602,45,75000000,-0.057886496,0,2.412738809,0
1603,45,100000000,-0.03660432,-14.90116119,1.958369467,0
1604,45,200000000,-0.011024781,-29.80232239,1.105777869,59.60464478
1605,45,300000000,-0.005167067,-59.60464478,0.768281438,59.60464478
1606,45,350000000,-0.00388809,59.60464478,0.666423716,0
1607,45,400000000,-0.003018386,-59.60464478,0.588354965,0
1608,45,500000000,-0.001969624,-59.60464478,0.476623541,-59.60464478
1609,45,750000000,-0.000920863,0,0.32312073,0
1610,45,1000000000,-0.000511591,119.2092896,0.24443807,-357.6278687
1611,46,100,-0.464012828,0.324703819,0,0.293752578
1612,46,500,0.05376819,0.352599727,0,-1.453884124
1613,46,1000,0.019005597,-0.611748874,0,1.056037036
1614,46,10000,0.003504397,-1.518856152,-5.11591E-05,-0.831278157
1615,46,50000,-0.001253397,1.61526259,0,0.167347025
1616,46,100000,-0.000588329,1.28056854,0.000153477,0.203726813
1617,46,200000,0.000434852,0.64028427,0.001176659,-0.320142135
1618,46,300000,0.000127898,-0.814907253,0.003606715,-0.291038305
1619,46,400000,-0.000255795,0.989530236,0.008108714,0.058207661
1620,46,500000,-0.000383693,-1.28056854,0.014887291,0.64028427
1621,46,750000,-0.001381295,-0.698491931,0.043510795,0.931322575
1622,46,1000000,-0.00332534,1.164153218,0.08978418,0.116415322
1623,46,2500000,-0.042462034,0.931322575,0.668725875,-0.465661287
1624,46,5000000,-0.153144697,0.931322575,1.981084097,0.931322575
1625,46,6000000,-0.191514005,1.862645149,2.443383096,2.793967724
1626,46,7000000,-0.222516405,3.725290298,2.842884328,2.793967724
1627,46,8000000,-0.246177478,-1.862645149,3.180022645,0
1628,46,9000000,-0.263392508,5.587935448,3.459427944,1.862645149
1629,46,10000000,-0.275005618,-1.862645149,3.687776484,0
1630,46,15000000,-0.281272605,3.725290298,4.285212185,0
1631,46,20000000,-0.251779397,0,4.380675023,0
1632,46,25000000,-0.216863327,0,4.272013143,0
1633,46,30000000,-0.1851447,-7.450580597,4.085538308,-3.725290298
1634,46,35000000,-0.158286184,0,3.87535124,-7.450580597
1635,46,40000000,-0.136185463,0,3.664959536,0
1636,46,50000000,-0.103008801,7.450580597,3.277531846,0
1637,46,75000000,-0.0576307,14.90116119,2.547594136,14.90116119
1638,46,100000000,-0.036502001,14.90116119,2.067875471,-14.90116119
1639,46,200000000,-0.010973622,0,1.167578034,0
1640,46,300000000,-0.005192646,59.60464478,0.811255063,59.60464478
1641,46,350000000,-0.00388809,0,0.703641945,59.60464478
1642,46,400000000,-0.003069545,-59.60464478,0.621250251,0
1643,46,500000000,-0.001995204,0,0.503302999,59.60464478
1644,46,750000000,-0.000895284,119.2092896,0.341256623,119.2092896
1645,46,1000000000,-0.00053717,0,0.258097543,-119.2092896
1646,47,100,-0.207322159,-0.295329983,0,-0.810899792
1647,47,500,-0.045940851,1.247826731,5.11591E-05,-0.023362645
1648,47,1000,-0.001381295,0.498062036,-2.55795E-05,-0.757040652
1649,47,10000,-0.000434852,-0.236468622,5.11591E-05,-0.314685167
1650,47,50000,-0.000716227,0.138243195,0,-0.341970008
1651,47,100000,-0.000690648,-3.667082638,0.000179057,-0.276486389
1652,47,200000,0.000204636,-0.087311491,0.001227818,0.087311491
1653,47,300000,5.11591E-05,-1.222360879,0.003811351,0.407453626
1654,47,400000,-0.000102318,0.931322575,0.008492407,-0.291038305
1655,47,500000,-0.000230216,-3.085006028,0.015603518,-1.164153218
1656,47,750000,-0.001330136,0,0.045685056,-0.931322575
1657,47,1000000,-0.00332534,-1.047737896,0.09423502,0.582076609
1658,47,2500000,-0.041873705,2.328306437,0.701493263,0.465661287
1659,47,5000000,-0.151123913,1.862645149,2.078107286,0
1660,47,6000000,-0.188956051,-0.931322575,2.562993018,0.931322575
1661,47,7000000,-0.219574758,0.931322575,2.982113756,0.931322575
